OrderID,Date,CustomerID,Quantity,UnitPrice,ShippingAddress,TrackingNumber,ItemsInCart,CouponCode,TotalPrice,IsWeekend,OrderMonth,IsDelivered,HasDiscount,AvgItemValue,OrderYear,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,DiscountCode_None,DiscountCode_SAVE10,DiscountCode_WINTER15,Quantity_scaled,UnitPrice_scaled,TotalPrice_scaled,ItemsInCart_scaled,AvgItemValue_scaled,OrderMonth_scaled,OrderYear_scaled
ORD200259,2023-06-11,C20977,4,435.12,636 Main St,TRK54991561,9,SAVE10,1740.48,1,6,1,1,193.38666666666666,2023,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0.7492457523687547,0.3993366707556167,0.8390419017115878,1.5409689756959049,-0.09274915124881625,0.0014957076820405282,-1.0224759490947237
ORD200260,2023-05-17,C12245,2,407.79,153 Main St,TRK22000463,3,None,815.58,0,5,0,0,271.86,2023,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,-0.6722481651688036,0.2606725551658711,-0.29081869408356703,-1.0894190340268348,0.41655438415425977,-0.29764582872607154,-1.0224759490947237
ORD200261,2025-05-28,C68976,5,173.65,460 Main St,TRK25491356,9,SAVE10,868.25,0,5,1,1,96.47222222222223,2025,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.4599927111375337,-0.9272826597694761,-0.2264768651501356,1.5409689756959049,-0.7217382242313224,-0.29764582872607154,1.6419564915432456
ORD200262,2023-01-10,C69476,4,249.07,642 Main St,TRK65869386,5,WINTER15,996.28,0,1,0,1,199.256,2023,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0.7492457523687547,-0.5446244966601232,-0.07007503567705348,-0.2126230307859216,-0.05465631015045003,-1.4942119743585196,-1.0224759490947237
ORD200263,2023-03-25,C71040,4,434.85,250 Main St,TRK41397604,4,WINTER15,1739.4,1,3,0,1,434.85,2023,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0.7492457523687547,0.3979667727969914,0.8377225704936629,-0.6510210324063782,1.4743835817842064,-0.8959289015422955,-1.0224759490947237
ORD200264,2024-08-03,C71035,1,436.77,977 Main St,TRK19599578,5,FREESHIP,436.77,1,8,0,1,87.354,2024,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,-1.3829951239375826,0.40770826939166044,-0.7535741187707361,-0.2126230307859216,-0.7809168345579982,0.5997787804982646,0.30974027122426084
ORD200265,2023-12-22,C20752,1,572.13,150 Main St,TRK22298450,4,SAVE10,572.13,0,12,0,1,143.0325,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-1.3829951239375826,1.094483779315845,-0.5882179394574782,-0.6510210324063782,-0.4195551376426109,1.7963449261307127,-1.0224759490947237
ORD200266,2024-06-08,C38840,4,583.07,589 Main St,TRK48484633,6,FREESHIP,2332.28,1,6,0,1,388.71333333333337,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.7492457523687547,1.1499900151208882,1.561986545015267,0.22577497083453502,1.1749497939363611,0.0014957076820405282,0.30974027122426084
ORD200267,2025-04-17,C84480,5,468.51,803 Main St,TRK62361867,9,None,2342.55,0,4,1,0,260.28333333333336,2025,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,1.4599927111375337,0.5687473849722872,1.5745324076153495,1.5409689756959049,0.3414201059087887,-0.5967873651341835,1.6419564915432456
ORD200268,2023-08-11,C37032,2,423.88,655 Main St,TRK48639226,7,SAVE10,847.76,0,8,1,1,121.10857142857142,2023,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.6722481651688036,0.3423083261076568,-0.25150751020132245,0.6641729724549916,-0.5618446754646279,0.5997787804982646,-1.0224759490947237
ORD200269,2023-11-25,C48942,4,663.67,129 Main St,TRK29355120,7,FREESHIP,2654.68,1,11,0,1,379.23999999999995,2023,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.7492457523687547,1.5589299242512753,1.9558313456254492,0.6641729724549916,1.113466459996358,1.4972033897226007,-1.0224759490947237
ORD200270,2023-06-04,C13540,4,309.91,127 Main St,TRK81087373,5,WINTER15,1239.64,1,6,0,1,247.92800000000003,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,0.7492457523687547,-0.23594082331654012,0.22721426542869747,-0.2126230307859216,0.2612321658728936,0.0014957076820405282,-1.0224759490947237
ORD200271,2023-03-28,C59572,1,542.07,791 Main St,TRK16792991,6,WINTER15,542.07,0,3,0,1,90.34500000000001,2023,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,-1.3829951239375826,0.9419684732555544,-0.6249393250230555,0.22577497083453502,-0.7615048023467509,-0.8959289015422955,-1.0224759490947237
ORD200272,2023-09-19,C29758,2,399.32,119 Main St,TRK12990043,6,WINTER15,798.64,0,9,0,1,133.10666666666665,2023,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,-0.6722481651688036,0.21769834883417888,-0.31151264855731553,0.22577497083453502,-0.4839752634835127,0.8989203169063766,-1.0224759490947237
ORD200273,2024-10-27,C11849,2,238.25,974 Main St,TRK91195261,7,FREESHIP,476.5,1,10,0,1,68.07142857142857,2024,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-0.6722481651688036,-0.5995218889279991,-0.7050398323928125,0.6641729724549916,-0.9060635740053744,1.1980618533144887,0.30974027122426084
ORD200274,2023-02-04,C50967,2,182.4,884 Main St,TRK65300814,5,SAVE10,364.8,1,2,0,1,72.96000000000001,2023,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,-0.6722481651688036,-0.882887818517728,-0.841492885209678,-0.2126230307859216,-0.8743360226719036,-1.1950704379504076,-1.0224759490947237
ORD200275,2023-11-04,C80735,2,65.07,360 Main St,TRK99880231,4,SAVE10,130.14,1,11,0,1,32.535,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.6722481651688036,-1.4781845869825965,-1.1281542403932556,-0.6510210324063782,-1.136700249398639,1.4972033897226007,-1.0224759490947237
ORD200276,2025-03-29,C99050,2,600.57,654 Main St,TRK56927089,3,WINTER15,1201.14,1,3,0,1,400.38000000000005,2025,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,-0.6722481651688036,1.2387796976243841,0.18018255071563286,-1.0894190340268348,1.2506681854880886,-0.8959289015422955,1.6419564915432456
ORD200277,2024-09-09,C11210,5,90.92,910 Main St,TRK44929965,9,SAVE10,454.6,0,9,1,1,50.51111111111111,2024,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.4599927111375337,-1.347029541684575,-0.7317929376451792,1.5409689756959049,-1.0200326305681988,0.8989203169063766,0.30974027122426084
ORD200278,2024-11-18,C46015,5,362.46,299 Main St,TRK46598430,6,FREESHIP,1812.3,0,11,1,1,302.05,2024,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1.4599927111375337,0.030681909001100766,0.9267774277035955,0.22577497083453502,0.6124919476639725,1.4972033897226007,0.30974027122426084
ORD200279,2023-10-20,C69167,3,55.01,263 Main St,TRK12425655,7,WINTER15,165.03,0,10,0,1,23.575714285714287,2023,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.03849879359997556,-1.529225970181749,-1.0855325124364033,0.6641729724549916,-1.1948473382904745,1.1980618533144887,-1.0224759490947237
ORD200280,2023-03-27,C55388,3,404.62,740 Main St,TRK75741001,6,FREESHIP,1213.86,0,3,1,1,202.30999999999997,2023,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0.03849879359997556,0.2445889383923806,0.19572134061563734,0.22577497083453502,-0.03483539862482374,-0.8959289015422955,-1.0224759490947237
ORD200281,2023-07-27,C87181,4,654.79,195 Main St,TRK60093390,9,None,2619.16,0,7,0,0,291.0177777777778,2023,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.7492457523687547,1.5138755025009298,1.9124400077914738,1.5409689756959049,0.5408911943575819,0.3006372440901526,-1.0224759490947237
ORD200282,2025-04-22,C30411,4,637.79,375 Main St,TRK71810536,9,FREESHIP,2551.16,0,4,0,1,283.4622222222222,2025,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0.7492457523687547,1.4276226680689623,1.8293710051813856,1.5409689756959049,0.4918545217336058,-0.5967873651341835,1.6419564915432456
ORD200283,2025-02-28,C39638,4,540.33,990 Main St,TRK69745608,6,None,2161.32,0,2,0,0,360.22,2025,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0.7492457523687547,0.9331402419666354,1.3531412996296688,0.22577497083453502,0.9900238479408852,-1.1950704379504076,1.6419564915432456
ORD200284,2023-02-16,C27203,5,208.17,516 Main St,TRK22023906,6,SAVE10,1040.85,0,2,0,1,173.475,2023,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,1.4599927111375337,-0.7521386689111513,-0.015628190878059004,0.22577497083453502,-0.22197881180145718,-1.1950704379504076,-1.0224759490947237
ORD200285,2025-06-10,C67583,1,338.31,974 Main St,TRK93281700,3,None,338.31,0,6,1,0,112.77,2025,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,-1.3829951239375826,-0.09184785285372372,-0.8738531481382256,-1.0894190340268348,-0.6159632368712522,0.0014957076820405282,1.6419564915432456
ORD200286,2025-04-07,C70554,3,139.45,187 Main St,TRK61086952,8,WINTER15,418.35,0,4,0,1,52.29375,2025,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,0.03849879359997556,-1.1008030678620229,-0.7760760456542335,1.1025709740754481,-1.0084630406209796,-0.5967873651341835,1.6419564915432456
ORD200287,2023-11-24,C70437,4,655.18,630 Main St,TRK26628830,5,None,2620.72,0,11,0,0,524.144,2023,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,0.7492457523687547,1.515854243996722,1.9143457084395874,-0.2126230307859216,2.053914843660201,1.4972033897226007,-1.0224759490947237
ORD200288,2023-03-12,C97643,4,512.75,537 Main St,TRK60831391,8,WINTER15,2051.0,1,3,0,1,256.375,2023,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.7492457523687547,0.7932077023411253,1.2183740589245962,1.1025709740754481,0.3160544447389598,-0.8959289015422955,-1.0224759490947237
ORD200289,2023-07-26,C17136,4,160.49,333 Main St,TRK55362541,8,WINTER15,641.96,0,7,0,1,80.245,2023,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0.7492457523687547,-0.9940525010121051,-0.5029134033947951,1.1025709740754481,-0.8270552956043893,0.3006372440901526,-1.0224759490947237
ORD200290,2023-05-05,C24901,3,99.9,258 Main St,TRK14029489,8,FREESHIP,299.7,0,5,1,1,37.4625,2023,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.03849879359997556,-1.3014677503199237,-0.9210192391790417,1.1025709740754481,-1.1047200458811128,-0.29764582872607154,-1.0224759490947237
ORD200291,2024-05-12,C61521,2,345.01,670 Main St,TRK93676567,6,FREESHIP,690.02,1,5,1,1,115.00333333333333,2024,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,-0.6722481651688036,-0.05785408869524242,-0.4442031641971358,0.22577497083453502,-0.6014685733456359,-0.29764582872607154,0.30974027122426084
ORD200292,2025-01-15,C39639,1,65.95,185 Main St,TRK31042152,5,None,65.95,0,1,1,0,13.190000000000001,2025,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,-1.3829951239375826,-1.4737197343767063,-1.2065689356512197,-0.2126230307859216,-1.2622521595044818,-1.4942119743585196,1.6419564915432456
ORD200293,2023-02-16,C33220,4,463.04,564 Main St,TRK40450219,9,None,1852.16,0,2,0,0,205.79555555555555,2023,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.7492457523687547,0.5409942670697659,0.9754705224688621,1.5409689756959049,-0.01221362773932181,-1.1950704379504076,-1.0224759490947237
ORD200294,2025-04-01,C65414,2,297.71,208 Main St,TRK67562517,7,SAVE10,595.42,0,4,0,1,85.05999999999999,2025,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,-0.6722481651688036,-0.29783991626183476,-0.5597668060635231,0.6641729724549916,-0.7958052337196836,-0.5967873651341835,1.6419564915432456
ORD200295,2023-01-25,C49009,5,107.48,278 Main St,TRK46285799,9,FREESHIP,537.4,0,1,0,1,59.71111111111111,2023,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.4599927111375337,-1.2630091335555524,-0.6306442109376013,1.5409689756959049,-0.9603232703731224,-1.4942119743585196,-1.0224759490947237
ORD200296,2024-06-19,C48453,5,638.8,434 Main St,TRK52110494,10,WINTER15,3194.0,0,6,0,1,319.4,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,1.4599927111375337,1.4327471011734498,2.614666264561813,1.9793669773163614,0.7250960128144697,0.0014957076820405282,0.30974027122426084
ORD200297,2023-02-22,C68078,2,493.88,252 Main St,TRK64862812,7,SAVE10,987.76,0,2,0,1,141.10857142857142,2023,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,-0.6722481651688036,0.6974670561216412,-0.08048309306290567,0.6641729724549916,-0.4320417185188095,-1.1950704379504076,-1.0224759490947237
ORD200298,2023-12-19,C19402,4,301.17,267 Main St,TRK97825212,6,None,1204.68,0,12,0,0,200.78,2023,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7492457523687547,-0.28028492760685764,0.18450702526327564,0.22577497083453502,-0.04476532483117866,1.7963449261307127,-1.0224759490947237
ORD200299,2024-01-20,C30711,1,278.66,856 Main St,TRK42696593,2,FREESHIP,278.66,1,1,0,1,139.33,2024,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,-1.3829951239375826,-0.3944938277870689,-0.9467217658689866,-1.5278170356472913,-0.4435849100472054,-1.4942119743585196,0.30974027122426084
ORD200300,2024-09-02,C39000,1,287.46,894 Main St,TRK33753945,3,FREESHIP,287.46,0,9,0,1,95.82,2024,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,-1.3829951239375826,-0.3498453017281682,-0.9359716596488575,-1.0894190340268348,-0.7259712428828333,0.8989203169063766,0.30974027122426084
ORD200301,2023-05-11,C31105,1,583.99,726 Main St,TRK40149095,2,SAVE10,583.99,0,5,0,1,291.995,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,-1.3829951239375826,1.1546578155725002,-0.5737297281198953,-1.5278170356472913,0.5472335110594623,-0.29764582872607154,-1.0224759490947237
ORD200302,2023-05-16,C29432,3,468.74,121 Main St,TRK44142517,4,FREESHIP,1406.22,0,5,0,1,351.555,2023,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.03849879359997556,0.5699143350851903,0.43070888976382216,-0.6510210324063782,0.9337867168441093,-0.29764582872607154,-1.0224759490947237
ORD200303,2024-12-07,C48531,1,30.54,368 Main St,TRK95462192,1,None,30.54,1,12,0,0,30.54,2024,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,-1.3829951239375826,-1.6533793148023517,-1.2498258971574436,-1.966215037267748,-1.1496480943539844,1.7963449261307127,0.30974027122426084
ORD200304,2024-10-18,C86762,5,408.73,326 Main St,TRK75686292,10,FREESHIP,2043.65,0,10,1,1,204.365,2024,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1.4599927111375337,0.2654418295403446,1.2093952770248295,1.9793669773163614,-0.021498144798640678,1.1980618533144887,0.30974027122426084
ORD200305,2023-11-25,C63822,4,126.89,235 Main St,TRK59353216,9,FREESHIP,507.56,1,11,0,1,56.39555555555555,2023,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,0.7492457523687547,-1.1645286914188178,-0.6670968438476753,1.5409689756959049,-0.9818417161245847,1.4972033897226007,-1.0224759490947237
ORD200306,2024-06-07,C70495,2,57.07,238 Main St,TRK65511225,3,SAVE10,114.14,0,6,0,1,38.04666666666667,2024,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-0.6722481651688036,-1.5187741561270518,-1.1476998880662177,-1.0894190340268348,-1.100928717846987,0.0014957076820405282,0.30974027122426084
ORD200307,2023-07-01,C92407,3,557.41,135 Main St,TRK11755610,4,None,1672.23,1,7,1,0,418.0575,2023,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.03849879359997556,1.019798972090047,0.7556674983566096,-0.6510210324063782,1.3653977740585734,0.3006372440901526,-1.0224759490947237
ORD200308,2023-12-11,C75888,3,448.9,790 Main St,TRK98467398,7,SAVE10,1346.7,0,12,0,1,192.3857142857143,2023,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,0.03849879359997556,0.46925220360694087,0.35799908042040385,0.6641729724549916,-0.0992454801892949,1.7963449261307127,-1.0224759490947237
ORD200309,2023-10-03,C63153,4,549.76,625 Main St,TRK38033305,4,FREESHIP,2199.04,0,10,1,1,549.76,2023,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,0.7492457523687547,0.9809851965956619,1.3992201640186763,-0.6510210324063782,2.2201664709164053,1.1980618533144887,-1.0224759490947237
ORD200310,2024-02-24,C85863,3,132.48,968 Main St,TRK16094218,4,None,397.4399999999999,1,2,0,0,99.35999999999997,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,0.03849879359997556,-1.1361667299791296,-0.8016197639568359,-0.6510210324063782,-0.7029961195034236,-1.1950704379504076,0.30974027122426084
ORD200311,2025-05-17,C71698,5,489.37,274 Main St,TRK34786818,8,None,2446.85,1,5,0,0,305.85625,2025,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,1.4599927111375337,0.6745846865164545,1.7019455983834695,1.1025709740754481,0.6371950729077234,-0.29764582872607154,1.6419564915432456
ORD200312,2025-05-24,C35397,5,66.31,579 Main St,TRK64742535,7,FREESHIP,331.55,1,5,0,1,47.364285714285714,2025,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1.4599927111375337,-1.4718932037652057,-0.882111184280052,0.6641729724549916,-1.0404559926432055,-0.29764582872607154,1.6419564915432456
ORD200313,2023-07-09,C67687,2,434.3,978 Main St,TRK22838735,7,SAVE10,868.6,1,7,1,1,124.08571428571429,2023,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,-0.6722481651688036,0.39517623991831,-0.22604930410728952,0.6641729724549916,-0.5425225781592645,0.3006372440901526,-1.0224759490947237
ORD200314,2023-10-04,C29931,4,153.09,540 Main St,TRK48712417,4,FREESHIP,612.36,0,10,1,1,153.09,2023,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0.7492457523687547,-1.0315978524707263,-0.5390728515897747,-0.6510210324063782,-0.3542804756684825,1.1980618533144887,-1.0224759490947237
ORD200315,2025-05-12,C59139,5,91.67,301 Main St,TRK45507090,9,FREESHIP,458.35,0,5,0,1,50.92777777777778,2025,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.4599927111375337,-1.3432242695772822,-0.7272119264718288,1.5409689756959049,-1.0173284022984943,-0.29764582872607154,1.6419564915432456
ORD200316,2023-10-02,C66078,4,275.28,101 Main St,TRK86474559,9,WINTER15,1101.12,0,10,0,1,122.34666666666665,2023,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,0.7492457523687547,-0.4116429207506015,0.0579978207000294,1.5409689756959049,-0.553809254320363,1.1980618533144887,-1.0224759490947237
ORD200317,2023-04-10,C88370,2,139.95,339 Main St,TRK22575151,5,None,279.9,0,4,0,0,55.98,2023,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,-0.6722481651688036,-1.0982662197904944,-0.9452069781743322,-0.2126230307859216,-0.9845387331189034,-0.5967873651341835,-1.0224759490947237
ORD200318,2024-07-27,C93375,3,148.72,317 Main St,TRK95706967,7,SAVE10,446.16,1,7,0,1,63.737142857142864,2024,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.03849879359997556,-1.053769904615885,-0.7421032667926665,0.6641729724549916,-0.9341937291034895,0.3006372440901526,0.30974027122426084
ORD200319,2023-12-02,C53049,2,563.06,413 Main St,TRK48974907,6,None,1126.12,1,12,0,0,187.68666666666664,2023,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,-0.6722481651688036,1.0484653552983185,0.08853789518903239,0.22577497083453502,-0.12974299397837458,1.7963449261307127,-1.0224759490947237
ORD200320,2024-12-19,C55590,1,625.51,772 Main St,TRK48792951,1,FREESHIP,625.51,0,12,0,1,625.51,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,-1.3829951239375826,1.3653176794322235,-0.5230087724085591,-1.966215037267748,2.711795170348692,1.7963449261307127,0.30974027122426084
ORD200321,2023-08-09,C47086,4,152.29,135 Main St,TRK44194358,6,WINTER15,609.16,0,8,0,1,101.52666666666666,2023,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0.7492457523687547,-1.035656809385172,-0.5429819811243671,0.22577497083453502,-0.6889341325009598,0.5997787804982646,-1.0224759490947237
ORD200322,2024-06-14,C48646,5,231.82,339 Main St,TRK18233748,6,SAVE10,1159.1,0,6,1,1,193.1833333333333,2024,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1.4599927111375337,-0.6321457551278551,0.12882636145492518,0.22577497083453502,-0.09406881464443216,0.0014957076820405282,0.30974027122426084
ORD200323,2025-01-26,C29416,1,150.17,414 Main St,TRK63820842,1,SAVE10,150.17,1,1,0,1,150.17,2025,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,-1.3829951239375826,-1.0464130452084526,-1.1036855327126665,-1.966215037267748,-0.37323170738257205,-1.4942119743585196,1.6419564915432456
ORD200324,2024-06-13,C13525,3,70.93,847 Main St,TRK70193221,5,None,212.79,0,6,0,0,42.558,2024,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.03849879359997556,-1.448452727584283,-1.027188754132612,-0.2126230307859216,-1.0716494975252422,0.0014957076820405282,0.30974027122426084
ORD200325,2023-06-29,C53545,3,361.39,665 Main St,TRK61123177,8,None,1084.17,0,6,0,0,135.52125,2023,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,0.03849879359997556,0.025253054128029896,0.037291650196485594,1.1025709740754481,-0.4683042606605747,0.0014957076820405282,-1.0224759490947237
ORD200326,2024-07-01,C65986,5,670.48,273 Main St,TRK98353867,5,SAVE10,3330.4075,0,7,0,1,666.0815,2024,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,1.4599927111375337,1.5934817949854934,2.7813020729961604,-0.2126230307859216,2.975110203735056,0.3006372440901526,0.30974027122426084
ORD200327,2023-07-25,C17302,1,359.99,385 Main St,TRK43940016,5,SAVE10,359.99,0,7,0,1,71.998,2023,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,-1.3829951239375826,0.018149879527750327,-0.8473687955413621,-0.2126230307859216,-0.8805795449009975,0.3006372440901526,-1.0224759490947237
ORD200328,2023-02-28,C18404,5,674.04,546 Main St,TRK89401624,7,SAVE10,3330.4075,0,2,0,1,475.7725,2023,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,1.4599927111375337,1.6115441532547756,2.7813020729961604,0.6641729724549916,1.7399766570649686,-1.1950704379504076,-1.0224759490947237
ORD200329,2024-12-25,C88371,4,283.16,306 Main St,TRK63224811,6,None,1132.64,0,12,0,0,188.77333333333334,2024,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,0.7492457523687547,-0.3716621951433127,0.09650274661576463,0.22577497083453502,-0.1226903666509849,1.7963449261307127,0.30974027122426084
ORD200330,2024-06-02,C38068,5,260.53,532 Main St,TRK54059198,5,SAVE10,1302.65,1,6,0,1,260.53000000000003,2024,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1.4599927111375337,-0.4864799388606911,0.3041874691707806,-0.2126230307859216,0.34302100904445376,0.0014957076820405282,0.30974027122426084
